Feature ID	Taxon	Confidence
7efbba639e2b0c0d03d5ab62da11b8ea	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Aphanoascus;s__Aphanoascus_durus	0.8893132060388244
d2daf780e2f210e9a77bd52de226bd94	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Aphanoascus;s__Aphanoascus_canadensis	0.998039364888117
2be614628f7bf7b96c79f2bc1de69a1a	k__Fungi	1.000000000000007
6e9939ad0b6ca1fe3ef7fcd11590cbe6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.9997456673651692
f5a40c221c3d5207f2f14e9f5f622a74	k__Fungi	0.9999999999999906
3d0747c0e6b36fb24aea48e7a5f7d87d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7973756591821354
79e8e50186174a5681d62a171e0286f3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum	0.9991746028170986
9aa7ea54334eebf5dc79694a90bd6432	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia	0.9562956776509985
20ea36225a7de4294a51723b70d9f053	k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;g__Wallemia;s__Wallemia_sebi	0.9977946439359301
f356fe849d042149c5ba95acf8353577	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia;s__unidentified	0.946218616729988
bd0494552fdf0c0d70410a10c00fc1d6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_fusidioides	0.9890916869591577
65fc8a399a7c3421a0def7f269b8437f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae;g__Lycoperdon	0.9475439022974003
e42737d3d9d7d913804393506e1cdedd	k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium;s__Phlyctochytrium_reinboldtiae	0.9937026459490471
